id,data
2153144229,"华语,说唱,流行"
535441118,"流行,电子,说唱"
491549860,舞曲
2227238002,
466574078,"说唱,R&amp;B/Soul"
2769215801,"华语,说唱,影视原声"
2820757372,"说唱,华语,放松"
163664556,"说唱,华语,R&amp;B/Soul"
2916413241,"华语,说唱,90后"
2154077171,"华语,说唱"
63838551,"华语,说唱,R&amp;B/Soul"
573911956,"华语,欧美,说唱"
322359537,"说唱,华语,浪漫"
2444798599,"说唱,华语"
2153197706,"华语,说唱,古风"
901052070,"说唱,浪漫,华语"
2163377982,"华语,说唱,另类/独立"
695848000,"华语,说唱,流行"
2623634470,"华语,说唱,R&amp;B/Soul"
825437601,"说唱,华语,古风"
2097635554,"华语,说唱,古风"
2872115782,"说唱,另类/独立,华语"
2015142745,"华语,说唱,孤独"
2656779637,"怀旧,夜晚,流行"
2383437785,"翻唱,吉他"
751392711,"华语,思念,浪漫"
2768676621,"华语,流行,伤感"
2111786426,"治愈,安静"
2277638319,"华语,R&amp;B/Soul,放松"
3703310,"R&amp;B/Soul,华语,流行"
2894416520,"学习,地铁,驾车"
3046138281,"华语,流行,R&amp;B/Soul"
2684061183,"华语,粤语,流行"
2899121691,"华语,欧美,韩语"
315328858,
2750783526,"华语,流行,伤感"
2364737649,"华语,流行,伤感"
2161007233,"华语,流行,孤独"
390216762,
718085606,"华语,雷鬼,说唱"
2658648292,"民谣,华语"
2787721269,"另类/独立,摇滚,民谣"
168061514,"华语,流行"
34980488,"华语,R&amp;B/Soul,说唱"
3000057003,"华语,流行,怀旧"
2831507776,"华语,孤独,伤感"
2802810724,"华语,流行"
2895219169,"华语,流行,伤感"
2016394938,"华语,夜晚,孤独"
41564652,"华语,伤感,夜晚"
2919174696,"夜晚,流行"
720580514,"流行,华语,浪漫"
885010082,"华语,流行,影视原声"
2392861247,"流行,感动,翻唱"
2447727848,"华语,流行,浪漫"
2689522332,"华语,流行,怀旧"
2863549845,"华语,治愈"
2416770598,"华语,流行,思念"
863632877,"华语,伤感,流行"
2505986220,"华语,流行"
2999948129,"华语,流行,伤感"
2889418945,"浪漫,安静"
2903814051,"华语,夜晚,安静"
2564780673,"华语,流行,怀旧"
2053220535,
947206539,"华语,流行,治愈"
2881095031,"华语,流行,伤感"
2405993167,"华语,翻唱,榜单"
2891082329,"古典,经典,综艺"
154939197,"流行,华语,欧美"
2856376202,"华语,流行,快乐"
2888526427,"华语,怀旧"
376708355,"华语,古风,流行"
483565844,"华语,古风,游戏"
28294301,"华语,怀旧,翻唱"
1383177,"翻唱,感动,流行"
586594478,"流行,夜晚,说唱"
2634783231,"华语,流行,治愈"
973316478,
419476867,"华语,流行"
637424692,"华语,流行,治愈"
2258798702,
2070510054,"华语,粤语,流行"
2312624114,"浪漫,流行,影视原声"
2645546795,"华语,综艺"
445265,
2748990852,"华语,流行,治愈"
30014052,"华语,流行,治愈"
2260046314,"华语,流行,伤感"
394071844,"欧美,流行"
2014755136,
2870407291,"华语,民谣,流行"
2928351577,"华语,流行,摇滚"
2016877081,"华语,流行"
610923085,"流行,工作,翻唱"
2886558370,"夜晚,00后,伤感"
2200001353,"流行,放松,校园"
2585465480,"华语,影视原声,古典"
3019870053,"华语,治愈,流行"
922575176,"流行,华语"
2610846948,"华语,欧美,放松"
2417990265,旅行
2005048744,"华语,流行,民谣"
2660671591,"华语,运动,兴奋"
2364987260,"华语,流行,浪漫"
2918766270,"华语,说唱,榜单"
820195717,"华语,流行,影视原声"
2368047186,"学习,兴奋"
2785187129,"华语,学习,校园"
2219770152,"华语,流行,学习"
2673028269,"华语,流行,安静"
490273491,"90后,兴奋,流行"
445641734,"流行,摇滚,R&amp;B/Soul"
530928958,"华语,流行,清新"
961246075,"华语,流行,伤感"
810222974,"伤感,孤独,榜单"
2631792703,"华语,流行,民谣"
494898663,"华语,流行,伤感"
2689009734,"华语,说唱,浪漫"
2600419026,"华语,流行,民谣"
2584049583,"华语,90后,网络歌曲"
2361162900,"古风,伤感,华语"
2348306362,"华语,怀旧,经典"
2551159751,"华语,流行,治愈"
2870887735,"华语,欧美,流行"
2401433881,"华语,流行,治愈"
2190547606,"华语,流行,影视原声"
2872501228,"华语,流行,影视原声"
2009692921,"华语,00后,怀旧"
2854735583,"华语,说唱,驾车"
2896996016,
2269032036,"华语,浪漫,快乐"
2631395909,"华语,轻音乐,浪漫"
3083530215,"华语,浪漫,放松"
887000829,
804843550,"夜晚,清新"
2157798533,"华语,网络歌曲"
2557952873,"民谣,说唱,酒吧"
899575159,"夜晚,孤独"
637734278,"孤独,伤感,思念"
2107499113,"夜晚,钢琴,午休"
2180241361,"欧美,R&amp;B/Soul,电子"
402311355,
2668883684,"00后,流行,网络歌曲"
2274420146,"夜晚,治愈,New Age"
2050605648,"华语,思念,电子"
2926017195,"感动,伤感,治愈"
2575366968,
756427575,小语种
2552761782,另类/独立
950675116,"清晨,安静"
2411022657,
890962693,说唱
2394616283,"华语,古风,流行"
2636750170,"治愈,安静"
2461966894,
134812954,"驾车,安静,快乐"
624942800,"治愈,伤感"
1993218152,"伤感,孤独,治愈"
2420458032,
2289763322,"华语,流行,民谣"
2476327455,"流行,民谣,另类/独立"
2294769705,"华语,流行,民谣"
2748471493,
2335369592,"古风,网络歌曲,夜晚"
2334352227,"华语,伤感,孤独"
489547684,"华语,民谣,流行"
2092245054,"民谣,流行,放松"
2390717297,"夜晚,治愈"
2461316070,
1983245583,
2529557143,
2312119459,"华语,流行,伤感"
535242710,
2650135457,"华语,流行,说唱"
2541664889,"流行,说唱,放松"
487122444,
111424091,"小语种,驾车,治愈"
497224559,"华语,民谣,下午茶"
2685212108,"华语,流行,古风"
2418739752,"华语,粤语,榜单"
2870013041,"华语,清新,影视原声"
2476663154,"华语,经典,粤语"
171037362,"华语,粤语,影视原声"
2277861412,"华语,流行,说唱"
596729952,"粤语,流行,治愈"
2883924343,"华语,流行,说唱"
569020058,"华语,粤语,怀旧"
437270067,"粤语,流行,怀旧"
2017609344,"粤语,流行,伤感"
2804826732,"华语,浪漫,清新"
2490908624,"怀旧,治愈,经典"
2776636409,"华语,流行,另类/独立"
2003872598,"伤感,流行,粤语"
941968387,"粤语,流行,怀旧"
645765966,"粤语,流行,怀旧"
2497015528,"华语,流行,伤感"
362812385,"思念,学习,粤语"
43446854,"粤语,流行,经典"
817351430,"华语,粤语,经典"
2340969541,"华语,粤语,经典"
610040691,"怀旧,粤语,华语"
994624518,"粤语,舞曲,兴奋"
751772425,"华语,流行,民谣"
2919542595,"华语,粤语,怀旧"
988301978,"华语,粤语,流行"
580630743,"影视原声,经典"
2503615980,"爵士,下午茶,浪漫"
2168719691,"怀旧,粤语,影视原声"
171693254,"乡村,下午茶,清新"
2067079376,"民谣,华语,吉他"
651304456,"民谣,摇滚,华语"
2312165875,"华语,流行,民谣"
378324005,"华语,流行"
2817562565,"华语,流行,民谣"
2221422692,"民谣,治愈,华语"
2889901203,"民谣,夜晚,孤独"
10139384,"民谣,吉他,夜晚"
2714223742,"民谣,华语,古风"
2474780902,"华语,流行,思念"
2387182880,"华语,民谣,安静"
379190287,
805664586,"民谣,治愈,吉他"
2336793549,"民谣,90后,酒吧"
2926021240,"民谣,华语"
2537002977,"华语,流行,民谣"
2692139891,"华语,流行,民谣"
2634190529,"华语,流行,民谣"
2916358836,"夜晚,民谣,孤独"
70150771,"民谣,治愈,华语"
2972304040,"华语,放松,快乐"
2547965074,"华语,学习,工作"
2386106892,"民谣,夜晚,吉他"
2555913667,"民谣,夜晚,孤独"
93476766,"华语,民谣,流行"
2331137135,
2000536302,"民谣,安静,治愈"
2788876166,"民谣,孤独,伤感"
98332770,"民谣,吉他,怀旧"
2191434938,"华语,流行,治愈"
2318510522,"轻音乐,伤感,孤独"
2633389080,"华语,流行,治愈"
2885665791,"华语,流行,伤感"
2096637314,
2422107850,"华语,民谣,伤感"
2421949617,
376529297,"华语,怀旧,治愈"
2259080870,"华语,流行,翻唱"
2952501088,"华语,夜晚,孤独"
2790816206,"华语,流行,伤感"
2904709068,"华语,流行,民谣"
2359625826,"华语,流行,治愈"
2477385996,
620152727,"华语,伤感,孤独"
2972099103,"华语,夜晚,伤感"
121430849,孤独
2722916074,"华语,流行,治愈"
2720709323,民谣
927773171,"孤独,夜晚,华语"
2742229899,"华语,流行,民谣"
2468792822,"华语,流行,治愈"
376243896,"流行,翻唱,90后"
2576149864,"民谣,治愈,R&amp;B/Soul"
29322242,"流行,旅行,感动"
774956439,
3020182385,"华语,治愈,思念"
827755593,孤独
376401280,
692089128,
73382980,
2995150056,"华语,感动,散步"
2402957225,"华语,流行"
421279217,"流行,华语"
2261832355,"华语,欧美"
2198221410,"散步,夜晚,旅行"
552201653,
2684729169,New Age
476686011,
